Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,Iceberg,NPP
-1.8258919,0.000843252,309.4743,56.83625,28.94948,7.994084,2.0386914,34.25604,42.70797,0.0523,0.077103235,5.579024,0.018384111,0.186227865,0.1161216
-1.8215351,0.000816038,309.05595,56.355957,28.885143,7.994757,2.0336006,34.18217,42.60666,0.0549,0.077764824,5.623538,0.019878395,0.221536253,0.1223424
-1.8196974,0.000815603,309.14044,55.687387,28.78756,7.9956036,2.0265365,34.123287,42.441338,0.0569,0.07827087,5.64944,0.020962418,0.242627374,0.1254528
-1.8214128,0.000813321,309.95357,55.067215,28.717143,7.9967875,2.0216552,34.10618,42.31485,0.0585,0.07823624,5.6701098,0.021820835,0.223721516,0.1264896
-1.8205559,0.000816724,311.14608,54.364778,28.632632,7.9979305,2.015932,34.08577,42.16439,0.0591,0.08055281,5.6846216,0.022712362,0.15802757,0.1306368
-1.821607,0.000803639,313.32427,53.4977,28.557658,7.9990597,2.011005,34.09028,42.018448,0.0596,0.08113876,5.7033277,0.023947316,0.130273073,0.1337472
-1.8237368,0.000776991,316.35687,52.482504,28.488295,8.000099,2.0065925,34.123272,41.87813,0.0615,0.08196739,5.7201013,0.025523897,0.181521138,0.1368576
-1.826138,0.000766834,319.05153,51.549546,28.407855,8.000849,2.0013805,34.133396,41.7074,0.0643,0.08346951,5.7178163,0.026856043,0.226091321,0.1430784
-1.8262609,0.000761852,321.2317,50.891764,28.350253,8.001884,1.9977128,34.14273,41.58028,0.068,0.08688725,5.7006343,0.027657454,0.198664644,0.1534464
-1.8234386,0.000744061,323.37588,50.48102,28.338423,8.003699,1.9971975,34.187595,41.54347,0.0714,0.0918248,5.6775506,0.028138924,0.124669204,0.1689984
-1.8243362,0.0007464,325.1691,50.023265,28.282072,8.006778,1.993619,34.18792,41.40783,0.0733,0.0947556,5.6342506,0.028627424,0.118808277,0.1793664
-1.823578,0.000756328,327.09563,49.48702,28.194986,8.011251,1.9879763,34.183064,41.226974,0.0735,0.09862852,5.576796,0.029457602,0.127817724,0.1949184
-1.8225433,0.000767928,329.2003,48.935466,28.097048,8.016352,1.9816076,34.182068,41.025967,0.0706,0.10378699,5.5134534,0.03057919,0.096910733,0.2156544
-1.8230453,0.000783589,331.07275,48.450463,28.000137,8.02063,1.9752337,34.18425,40.829487,0.0652,0.107101075,5.4536867,0.031824104,0.088288376,0.2343168
-1.8207829,0.000797819,332.51628,48.131157,27.929852,8.023389,1.9705608,34.194542,40.699623,0.0596,0.112783566,5.4100533,0.033043823,0.091063751,0.2612736
-1.8192898,0.000814056,333.07394,48.04722,27.89733,8.024204,1.9682518,34.198338,40.6403,0.0561,0.11504434,5.3869206,0.033918095,0.081366727,0.279936
-1.8163291,0.000830883,332.75938,48.243184,27.908029,8.023741,1.9686555,34.19417,40.657654,0.0548,0.11735377,5.384311,0.034394983,0.117441749,0.2985984
-1.8110195,0.000848431,331.46396,48.75437,27.96775,8.022045,1.9721093,34.182217,40.759884,0.0556,0.122107536,5.400538,0.03456509,0.118355412,0.3297024
-1.8085986,0.000868412,329.47102,49.455054,28.054442,8.019658,1.9772244,34.17171,40.914867,0.0579,0.12563781,5.4295994,0.03450438,0.124337281,0.3618432
-1.8023051,0.000898269,327.21213,50.146718,28.123885,8.017634,1.9811185,34.13518,41.039253,0.0609,0.13078241,5.4586944,0.03437044,0.122680561,0.399168
-1.7988049,0.000921257,325.29795,50.753213,28.188527,8.017719,1.9848414,34.11649,41.168926,0.0635,0.13394779,5.4884735,0.0342071,0.143930226,0.4292352
-1.7926989,0.00095014,323.74078,51.15748,28.21445,8.023133,1.986037,34.081806,41.230423,0.0657,0.1368655,5.5116927,0.03400696,0.139108959,0.4593024
-1.7860446,0.000986413,322.6137,51.33848,28.19702,8.035353,1.9844566,34.026768,41.211475,0.068,0.13735245,5.5268654,0.03380178,0.146620212,0.4675968
-1.7839756,0.00100989,322.19857,51.400784,28.181927,8.046996,1.983176,34.009575,41.196754,0.0722,0.13786201,5.543656,0.033659864,0.131825785,0.497664
-1.7758187,0.00103634,322.28863,51.29406,28.1352,8.059193,1.9799054,33.97634,41.12488,0.0823,0.14710897,5.5561475,0.03356956,0.144766345,0.6003072
-1.767714,0.00106582,322.67767,51.073693,28.069358,8.064853,1.9754146,33.947506,41.0219,0.121425,0.1540584,5.565743,0.03353638,0.151685983,0.7288704
-1.751033,0.00111298,322.97716,50.791755,27.964696,8.068395,1.968233,33.878742,40.85625,0.230315,0.16084221,5.571088,0.033513046,0.185355406,0.9320832
-1.7241796,0.00117748,323.25828,50.457377,27.802216,8.070579,1.9571031,33.764236,40.577652,0.4444,0.16366649,5.5760513,0.033421777,0.187079872,1.337472
-1.692116,0.00123081,325.24082,50.077636,27.572174,8.071691,1.9418328,33.67584,40.1351,0.839423,0.18263528,5.62457,0.03332704,0.213206031,3.297024
-1.5869502,0.00129838,329.51322,49.35531,27.11847,8.072966,1.9124072,33.50428,39.364918,1.4349,0.24611458,5.772769,0.034333418,0.307490869,9.95328
-1.4528399,0.00134254,335.80208,48.425447,26.55458,8.071614,1.8771804,33.477432,38.466827,2.127914,0.3040436,6.1042015,0.041970936,0.376139376,18.86976
-1.9141477,0.00123194,332.87436,52.08706,28.267069,7.994735,2.002573,34.70861,41.229713,0.0375,0.021266043,5.2158656,0.011761956,8.405382528,0.01524096
-1.8871579,0.00109003,330.27768,52.81778,28.366068,7.993184,2.0084009,34.700493,41.485714,0.0384,0.066785775,5.2474253,0.012261795,2.516807376,0.06096384
-1.8795978,0.000993109,324.5575,54.60648,28.66178,7.9921136,2.0265332,34.671482,42.016846,0.0402,0.060053103,5.3156684,0.012733117,2.064880944,0.05785344
-1.8713757,0.000919677,318.05697,56.435503,28.944258,7.9917445,2.043155,34.60701,42.5508,0.043,0.062358923,5.397872,0.013737924,1.597002048,0.06853248
-1.8571384,0.000865836,313.27754,57.475086,29.097652,7.992109,2.051424,34.52577,42.867134,0.0463,0.063468136,5.4712147,0.014919807,0.984533098,0.07869312
-1.8507541,0.000803013,310.6839,57.780925,29.162226,7.9926424,2.054131,34.453796,43.025364,0.0493,0.06652334,5.543327,0.016520447,0.920622456,0.09154944
-1.8369585,0.000776767,309.46308,57.421364,29.09612,7.9933305,2.04855,34.334976,42.9438,0.0524,0.07141685,5.596538,0.018272816,0.308120829,0.1067904
-1.8299842,0.000759903,309.4656,56.723684,28.995534,7.9945145,2.041021,34.254868,42.790096,0.0552,0.07348091,5.637276,0.01988402,0.223523176,0.1150848
-1.8285396,0.000756408,309.99655,55.910792,28.881498,7.9958744,2.0330097,34.200523,42.59999,0.0576,0.073359765,5.6656376,0.021190726,0.210889716,0.1181952
-1.827757,0.000775313,310.51546,55.09262,28.751899,7.996806,2.024046,34.13504,42.3672,0.0594,0.07447481,5.680191,0.022179329,0.265629024,0.1202688
-1.8274326,0.000778126,311.61225,54.41031,28.675245,7.9978824,2.0188605,34.11848,42.230385,0.0611,0.07472403,5.6974133,0.02301668,0.227539912,0.1202688
-1.8263593,0.000776741,313.11554,53.721298,28.608583,7.9988065,2.0144295,34.11396,42.104717,0.0617,0.07642383,5.712622,0.023888486,0.176415382,0.1233792
-1.8295937,0.000766768,315.2453,52.950684,28.547565,7.9996533,2.0104733,34.12839,41.97711,0.0628,0.07742977,5.725889,0.024983086,0.182082496,0.1264896
-1.8323066,0.000755237,317.58574,52.174643,28.491346,8.000291,2.006872,34.147717,41.854652,0.0651,0.0787145,5.732389,0.026147385,0.22842883,0.1306368
-1.8327888,0.000743664,319.73362,51.56987,28.456029,8.000871,2.004675,34.17783,41.773952,0.0677,0.08204298,5.7301368,0.026950966,0.190649117,0.1389312
-1.827257,0.00074502,321.22248,51.133376,28.418222,8.001489,2.0022048,34.176685,41.68684,0.0714,0.086925134,5.713011,0.027332377,0.165635591,0.1534464
-1.827829,0.000745448,322.65362,50.786886,28.388184,8.002864,2.0002853,34.180077,41.596085,0.0749,0.090594515,5.686153,0.027648659,0.104737536,0.1627776
-1.82995,0.000751969,324.11626,50.393984,28.33502,8.005443,1.996843,34.17515,41.46835,0.0771,0.092913345,5.6457934,0.028122247,0.086960079,0.1721088
-1.8302587,0.000759038,325.7694,49.949937,28.267263,8.009311,1.9924685,34.177525,41.324535,0.0776,0.09597975,5.595707,0.02891059,0.094313039,0.1855872
-1.8326502,0.000765815,327.53408,49.5132,28.195782,8.013549,1.9878545,34.19062,41.179947,0.0748,0.09938229,5.542051,0.029960807,0.097937804,0.2011392
-1.8321497,0.000777053,329.0155,49.159404,28.126638,8.017073,1.983307,34.1984,41.040615,0.0687,0.102766305,5.4926085,0.031118263,0.080513326,0.2187648
-1.8314414,0.000792824,329.85142,48.96906,28.076138,8.019166,1.9798747,34.19762,40.936714,0.0613,0.10548036,5.4574944,0.032092365,0.079903066,0.2353536
-1.8313044,0.00080501,329.9468,49.04663,28.073551,8.019539,1.9795152,34.202137,40.926884,0.0561,0.10713576,5.443466,0.032645148,0.094158323,0.2477952
-1.8288565,0.000810111,328.996,49.475193,28.135099,8.018562,1.9832314,34.216858,41.037052,0.0539,0.10975461,5.45033,0.032828582,0.123605257,0.2612736
-1.826528,0.000816146,327.19287,50.178517,28.237592,8.016003,1.9895276,34.22529,41.21434,0.0542,0.11245817,5.473543,0.032771528,0.117956727,0.2809728
-1.825603,0.000829755,324.92563,50.98234,28.34111,8.013466,1.9957498,34.21561,41.397667,0.0569,0.11549564,5.500614,0.032696138,0.125005697,0.3048192
-1.8206431,0.00085385,322.65276,51.70685,28.412685,8.011445,1.9998008,34.176743,41.51837,0.0601,0.11916754,5.522797,0.03271131,0.133187155,0.3328128
-1.8153508,0.000869967,320.91513,52.327704,28.476618,8.010702,2.0035147,34.16624,41.648136,0.0629,0.12288877,5.545859,0.032775584,0.134539557,0.3670272
-1.8068074,0.000895572,319.52223,52.749924,28.497325,8.011939,2.0043813,34.135273,41.70579,0.0648,0.12870556,5.564451,0.032729422,0.151152471,0.4116096
-1.7970533,0.000933823,318.54728,52.913737,28.463937,8.016042,2.00169,34.07655,41.659622,0.0664,0.13394472,5.5759875,0.03256043,0.109314179,0.451008
-1.794298,0.000951803,318.44494,52.94644,28.441181,8.023459,1.9999463,34.066963,41.641556,0.0685,0.14196157,5.593495,0.032396976,0.126448759,0.5298048
-1.7867157,0.000972707,319.0254,52.72025,28.378554,8.033404,1.9956585,34.049976,41.55376,0.0732,0.15934175,5.6056897,0.0323665,0.133753939,0.6770304
-1.7795767,0.0010023,319.9944,52.296698,28.283395,8.0402775,1.989259,34.02089,41.398445,0.0898,0.16858916,5.6112907,0.03248271,0.127007793,0.80352
-1.7656903,0.0010499,320.88748,51.815007,28.15232,8.046712,1.9803338,33.941177,41.186787,0.143028,0.17283933,5.6107123,0.032608812,0.149900155,0.9248256
-1.7443249,0.00110662,321.94343,51.330164,27.976314,8.052249,1.9683582,33.834225,40.871387,0.258731,0.18025689,5.612665,0.032540363,0.204123931,1.337472
-1.7061709,0.00114181,324.93082,50.837,27.732037,8.051867,1.9523075,33.76866,40.392517,0.466749,0.21469498,5.670732,0.032287015,0.18707862,4.30272
-1.5705345,0.00117771,329.4489,50.068323,27.287059,8.051239,1.9237101,33.640175,39.738457,0.798916,0.2842816,5.8357297,0.033736524,0.218058013,12.02688
-1.4079115,0.00118047,334.87183,49.167566,26.7971,8.052988,1.8936802,33.651997,39.04826,1.149888,0.34077752,6.1720265,0.04444669,0.270305078,19.6992
-1.0449904,0.00120357,339.70177,47.901694,26.252715,8.057509,1.8613627,33.686626,38.58275,1.501505,0.37860128,6.6567603,0.06981315,0.276637144,25.09056
-0.55340284,0.00131413,343.4238,46.380576,25.657851,8.059636,1.8257536,33.638935,38.244827,1.734054,0.41551402,7.1219327,0.097767836,0.398984383,27.78624
-1.9114548,0.0012566,331.32192,52.6938,28.3605,7.9919934,2.0083468,34.709076,41.39265,0.0386,0.026638843,5.2111796,0.011518435,4.487701968,0.01959552
-1.8863926,0.00108126,327.33002,53.943504,28.549086,7.9904146,2.0197425,34.701565,41.791916,0.0392,0.0639711,5.258381,0.011854884,2.538834365,0.05889024
-1.8752313,0.000939582,319.81954,56.277104,28.930258,7.9894204,2.0428756,34.6512,42.488422,0.0418,0.06308674,5.359247,0.012879503,1.947711571,0.06573312
-1.8678975,0.000831606,313.3602,57.933528,29.190298,7.9901986,2.0576543,34.555786,42.99227,0.0456,0.062160004,5.464769,0.014619813,2.267906688,0.07610112
-1.8500432,0.000771136,310.0226,58.353927,29.25629,7.9912853,2.0603545,34.474464,43.185066,0.0491,0.06469532,5.542989,0.016328408,0.85334783,0.08895744
-1.8442492,0.000725301,309.26725,57.974644,29.215552,7.9924498,2.056582,34.397022,43.146706,0.0523,0.067022085,5.604512,0.018163611,0.665371066,0.1000512
-1.8345503,0.000725935,309.36703,57.098355,29.072639,7.993795,2.0462433,34.286823,42.91056,0.0553,0.071359456,5.6392145,0.019804695,0.242657744,0.1119744
-1.8316519,0.000726844,310.181,56.204595,28.946979,7.9951835,2.03751,34.231663,42.70479,0.0577,0.071939096,5.665913,0.021155884,0.196656224,0.1150848
-1.8298798,0.000734705,311.01114,55.38727,28.834729,7.9964275,2.029825,34.19563,42.516933,0.0598,0.07110249,5.685546,0.022249957,0.265324758,0.1150848
-1.8279525,0.0007577,311.69054,54.601543,28.712917,7.997352,2.0214831,34.13844,42.297775,0.0616,0.071592875,5.6961705,0.023168139,0.274223802,0.1150848
-1.8284631,0.000758587,313.02962,53.92545,28.645035,7.998245,2.0169434,34.133556,42.17225,0.0633,0.07186739,5.7127946,0.024049272,0.251940819,0.1161216
-1.8287731,0.000755764,314.64332,53.27713,28.590685,7.9990582,2.01336,34.137836,42.061234,0.0645,0.07460697,5.727282,0.024916708,0.211718621,0.1202688
-1.8320347,0.000748201,316.4212,52.67501,28.549833,7.9997053,2.0107208,34.15408,41.96851,0.0665,0.07778921,5.737885,0.025762998,0.274588592,0.1275264
-1.8340076,0.000746043,318.0011,52.14439,28.511874,8.000197,2.0082272,34.16105,41.87406,0.0691,0.08015433,5.741306,0.02644193,0.189681869,0.1327104
-1.8306073,0.000736704,319.41777,51.81629,28.508723,8.000537,2.0080775,34.186256,41.85441,0.072,0.08391745,5.7413364,0.026806138,0.159484663,0.1420416
-1.8254707,0.000744247,320.21344,51.563464,28.487045,8.000857,2.006557,34.171448,41.78783,0.076,0.08535666,5.727045,0.026941758,0.139515852,0.1461888
-1.8288441,0.000744278,321.3045,51.342025,28.47464,8.001837,2.0057582,34.178497,41.72648,0.0795,0.08846147,5.705473,0.027256854,0.116707815,0.15552
-1.8320997,0.000749001,322.55527,51.04014,28.437665,8.003665,2.0033587,34.180183,41.632267,0.0817,0.091100894,5.671023,0.027823782,0.087645983,0.1669248
-1.8328952,0.000751988,323.96746,50.703414,28.392492,8.006466,2.0004665,34.19215,41.530785,0.0821,0.094759,5.629602,0.028650476,0.078266252,0.18144
-1.8353003,0.000754848,325.2917,50.4054,28.34933,8.009688,1.9977037,34.211132,41.441036,0.0791,0.097897805,5.5876076,0.029574876,0.075110406,0.1959552
-1.835154,0.000765978,326.20752,50.193492,28.304178,8.0123825,1.9946776,34.21373,41.34988,0.0726,0.10039321,5.5491542,0.030473988,0.103230193,0.2094336
-1.8339075,0.000780318,326.48247,50.151132,28.280277,8.013772,1.992966,34.203712,41.295025,0.0641,0.102529824,5.5250106,0.031073272,0.091637171,0.2208384
-1.833263,0.000788909,325.86545,50.44271,28.312933,8.013669,1.994819,34.207417,41.33911,0.0572,0.10429509,5.5193035,0.031269392,0.120911409,0.2291328
-1.8312706,0.000787866,324.34753,51.06719,28.41232,8.011878,2.001031,34.22859,41.511627,0.0539,0.106070645,5.5345935,0.0311218,0.118605799,0.2374272
-1.8290137,0.000785843,322.14317,51.925037,28.545206,8.008919,2.009349,34.245636,41.73999,0.0538,0.10859384,5.561074,0.030862182,0.112779216,0.2529792
-1.827192,0.000793198,319.76253,52.789513,28.6584,8.0064945,2.016241,34.240833,41.94013,0.0567,0.11176193,5.5832095,0.03079138,0.126574937,0.2737152
-1.8193483,0.000813387,317.58663,53.51263,28.726544,8.004664,2.0201183,34.205383,42.0574,0.0603,0.11487249,5.595604,0.030952968,0.135527282,0.2996352
-1.8148783,0.000826663,316.07705,54.12027,28.782697,8.004111,2.0233588,34.19559,42.168114,0.0634,0.11896322,5.6077675,0.03126512,0.13327727,0.3379968
-1.8064406,0.000849272,314.94755,54.560997,28.800365,8.004958,2.0240492,34.166615,42.211735,0.0655,0.12660085,5.617945,0.03143991,0.108129185,0.3960576
-1.7960963,0.000886083,314.03044,54.766543,28.765736,8.006573,2.0212673,34.11216,42.164577,0.0665,0.13494891,5.6242617,0.031355914,0.134931459,0.4572288
-1.7927523,0.000901788,313.924,54.8255,28.742854,8.009585,2.0194978,34.107433,42.149345,0.0676,0.14660122,5.6391573,0.031197,0.158096301,0.549504
-1.7874196,0.000925232,314.5346,54.51726,28.660389,8.01428,2.013879,34.081764,42.028103,0.0698,0.16220455,5.646939,0.031203075,0.136889819,0.668736
-1.7835397,0.000958393,315.7929,53.896785,28.532108,8.021158,2.0052902,34.042526,41.811638,0.0765,0.16642943,5.6479187,0.031454078,0.13389478,0.7288704
-1.7724297,0.00100496,317.3383,53.17544,28.368236,8.028967,1.994249,33.967533,41.54278,0.0956,0.16859794,5.6440155,0.03177264,0.151865591,0.8263296
-1.7513573,0.00104848,319.52798,52.49439,28.179001,8.034524,1.9815534,33.8942,41.214787,0.139058,0.18160383,5.647696,0.031832693,0.169314866,1.420416
-1.7022185,0.00106851,323.4166,51.845904,27.926514,8.034882,1.9650962,33.85032,40.74088,0.211976,0.22152051,5.708058,0.031558986,0.194976288,4.779648
-1.5518051,0.00108454,328.27172,51.038347,27.51423,8.035929,1.9387023,33.76144,40.13758,0.303905,0.2984441,5.8605573,0.032476055,0.196697773,12.75264
-1.4222839,0.00108572,332.90583,50.15691,27.071437,8.041261,1.911198,33.75348,39.531395,0.404033,0.3521184,6.1279475,0.040713865,0.206084174,19.80288
-1.270655,0.00114422,336.2799,48.87427,26.543655,8.050351,1.8786995,33.626186,38.8074,0.568036,0.38318473,6.48361,0.06202226,0.289062899,22.60224
-0.8874233,0.00122577,338.78374,47.297243,25.957085,8.057163,1.8433322,33.52154,38.340378,0.872205,0.4287876,6.901849,0.09470425,0.268866907,23.63904
-1.9183105,0.00123653,329.84987,53.41341,28.493134,7.9905443,2.0168193,34.72331,41.57844,0.0388,0.018944494,5.2085123,0.010814659,11.27005661,0.01337472
-1.8786983,0.00102437,322.84313,55.590797,28.819794,7.987695,2.0364537,34.696182,42.27004,0.0412,0.07889379,5.301399,0.011999508,1.603139904,0.07921152
-1.8648674,0.000854249,314.85498,57.900056,29.196749,7.9872813,2.0589074,34.614605,42.982803,0.0444,0.0650009,5.4270565,0.013625743,1.460903213,0.07496064
-1.857252,0.000745651,310.22748,58.792982,29.341053,7.989158,2.0662672,34.508144,43.30567,0.0487,0.06497415,5.5329977,0.01592333,1.240024723,0.0886464
-1.8468487,0.000703832,308.89773,58.498923,29.29803,7.991101,2.0622034,34.428158,43.280003,0.0518,0.06533395,5.5949558,0.017792385,0.820170749,0.0969408
-1.8432188,0.000683933,309.31878,57.659425,29.186744,7.9926157,2.054135,34.360065,43.104893,0.0548,0.06700362,5.6381845,0.019470423,0.516197837,0.1047168
-1.8360991,0.000700997,310.01407,56.648906,29.024938,7.994085,2.0428798,34.269634,42.832554,0.0572,0.070423596,5.659906,0.020843361,0.226393367,0.1130112
-1.8332343,0.000711464,310.85062,55.828027,28.910642,7.995379,2.0350597,34.22806,42.642258,0.0591,0.07010533,5.6792744,0.021914284,0.209810304,0.1130112
-1.8307029,0.000716613,311.7322,55.136465,28.828604,7.9965463,2.029499,34.213306,42.50856,0.0609,0.0696181,5.6985957,0.022823664,0.276412582,0.1119744
-1.8309597,0.000736768,312.5559,54.39862,28.722186,7.9975004,2.022234,34.17004,42.31292,0.063,0.07044662,5.709884,0.023736555,0.305141066,0.1130112
-1.831284,0.00073752,313.96812,53.75094,28.660998,7.9984303,2.0181506,34.17072,42.198997,0.065,0.07135657,5.7264376,0.024647485,0.244440893,0.1150848
-1.8320451,0.000743571,315.34716,53.139143,28.59908,7.9992795,2.0139823,34.156662,42.065094,0.0671,0.07483546,5.7371543,0.025466445,0.269425691,0.1213056
-1.8343064,0.000740694,316.69402,52.6882,28.571997,7.9996405,2.0121858,34.16635,41.99375,0.0697,0.0783297,5.7469294,0.026110589,0.23818136,0.1285632
-1.8345731,0.000737204,317.6946,52.40789,28.568093,7.9999194,2.0118908,34.176666,41.96166,0.0729,0.08108807,5.75317,0.026480762,0.168716529,0.1337472
-1.8270311,0.000731595,318.4014,52.31093,28.588679,8.000098,2.0132202,34.19108,41.98609,0.0767,0.08400062,5.7565914,0.026636913,0.138009588,0.1410048
-1.8251349,0.00073838,318.75026,52.25073,28.593848,8.000245,2.0134137,34.181915,41.962955,0.0815,0.08535864,5.748396,0.026764139,0.121507966,0.1461888
-1.8281883,0.000736456,319.53976,52.17196,28.60364,8.000649,2.0140554,34.194695,41.942272,0.0852,0.088015586,5.733256,0.027212085,0.081202167,0.15552
-1.8319038,0.00073909,320.46866,52.00136,28.588757,8.001574,2.0130682,34.199684,41.885654,0.0869,0.091476716,5.7067797,0.027835926,0.075631792,0.1689984
-1.8335525,0.00074078,321.4435,51.80469,28.56701,8.003175,2.011671,34.209526,41.823376,0.0869,0.093732804,5.6754453,0.028590819,0.081963383,0.18144
